data_time,name,addr,lng,lat,wkb_geometry,district,phone
2024-02-06 18:31:59+08:00,大安健康人生藥局,臺北市大安區信義路4段34號,121.5447423,25.03315881,POINT (121.5447423 25.03315881),大安區,27025553
2024-02-06 18:31:59+08:00,博昱大藥局,臺北市大安區樂業街148號、150號,121.55295,25.01997791,POINT (121.55295 25.01997791),大安區,23776199
2024-02-06 18:31:59+08:00,仁華藥局,臺北市大安區臥龍街155號,121.5510939,25.0183433,POINT (121.5510939 25.0183433),大安區,27336762
2024-02-06 18:31:59+08:00,吾家藥局,臺北市大安區信義路4段265巷6之1號,121.5542047,25.03372254,POINT (121.5542047 25.03372254),大安區,227066425
2024-02-06 18:31:59+08:00,麗泰藥局,臺北市大安區復興南路2段151巷4號,121.5439977,25.02831947,POINT (121.5439977 25.02831947),大安區,27079595
2024-02-06 18:31:59+08:00,杏一樂業藥局,臺北市大安區樂業街162號,121.5534591,25.01958538,POINT (121.5534591 25.01958538),大安區,227383194
2024-02-06 18:31:59+08:00,昶青藥局,臺北市大安區濟南路3段22之1號,121.5345806,25.04008625,POINT (121.5345806 25.04008625),大安區,27515678
2024-02-06 18:31:59+08:00,杏一台北國泰藥局,臺北市大安區仁愛路4段266巷15弄4號,121.5531849,25.03655373,POINT (121.5531849 25.03655373),大安區,227011785
2024-02-06 18:31:59+08:00,奇異果大安藥局,臺北市大安區大安路1段190號,121.5458879,25.03572592,POINT (121.5458879 25.03572592),大安區,23250891
2024-02-06 18:31:59+08:00,康維健保藥局,臺北市大安區敦化南路1段329巷15號,121.5500224,25.03424597,POINT (121.5500224 25.03424597),大安區,227000120
2024-02-06 18:31:59+08:00,威康藥局,臺北市大安區和平東路2段297號,121.5447391,25.0249461,POINT (121.5447391 25.0249461),大安區,227061149
2024-02-06 18:31:59+08:00,專品六張犁藥局,臺北市大安區基隆路2段217號1樓,121.5512826,25.02298927,POINT (121.5512826 25.02298927),大安區,287322226
2024-02-06 18:31:59+08:00,早安藥局,臺北市大安區建國南路2段151巷42號1樓,121.5395782,25.02864779,POINT (121.5395782 25.02864779),大安區,227002209
2024-02-06 18:31:59+08:00,頤品中西藥局,臺北市大安區浦城街24之2號(1樓),121.526673,25.0229598,POINT (121.526673 25.0229598),大安區,223685656
2024-02-06 18:31:59+08:00,躍獅敦和藥局,臺北市大安區和平東路3段10號,121.5469927,25.02452694,POINT (121.5469927 25.02452694),大安區,223785767
2024-02-06 18:31:59+08:00,弘昌藥局,臺北市大安區通化街139號,121.5539772,25.02901029,POINT (121.5539772 25.02901029),大安區,227321616
2024-02-06 18:31:59+08:00,博醫仁愛藥局,臺北市大安區仁愛路4段8巷2號1樓,121.5442928,25.03749754,POINT (121.5442928 25.03749754),大安區,227019107
2024-02-06 18:31:59+08:00,鎮安中西安和藥局,臺北市大安區安和路1段123號1樓,121.5526808,25.03488056,POINT (121.5526808 25.03488056),大安區,27015201
2024-02-06 18:31:59+08:00,敦南春天藥局,臺北市大安區敦化南路2段81巷63號1樓,121.5513275,25.0300232,POINT (121.5513275 25.0300232),大安區,27553266
2024-02-06 18:31:59+08:00,博興藥局,臺北市大安區四維路198巷28號,121.5459641,25.02661414,POINT (121.5459641 25.02661414),大安區,223256668
2024-02-06 18:31:59+08:00,十二願永藥局,臺北市大安區永康街49號1樓,121.52959,25.03008262,POINT (121.52959 25.03008262),大安區,233433553
2024-02-06 18:31:59+08:00,佳鄰藥局,臺北市大安區敦化南路1段191號地下之124至129,121.5492632,25.04247291,POINT (121.5492632 25.04247291),大安區,27211259
2024-02-06 18:31:59+08:00,信義欣辰藥局,臺北市大安區信義路4段265巷15號1樓,121.554487,25.03408233,POINT (121.554487 25.03408233),大安區,0
2024-02-06 18:31:59+08:00,中力信義藥局,臺北市大安區信義路4段51號1樓,121.5449973,25.03354393,POINT (121.5449973 25.03354393),大安區,223250266
2024-02-06 18:31:59+08:00,康是美安居藥局,臺北市大安區安居街5號1樓、5號地下一層,121.5553014,25.0212069,POINT (121.5553014 25.0212069),大安區,87325064
2024-02-06 18:31:59+08:00,康是美巨富藥局,臺北市大安區光復南路238號1樓,121.5574661,25.04081187,POINT (121.5574661 25.04081187),大安區,227790474
2024-02-06 18:31:59+08:00,伊生藥局,臺北市大安區安和路1段21巷26號1樓,121.5516645,25.03939343,POINT (121.5516645 25.03939343),大安區,27755613
2024-02-06 18:31:59+08:00,康是美仁愛藥局,臺北市大安區延吉街184號地下1層、186號1樓、188號(1樓),121.5550365,25.038537,POINT (121.5550365 25.038537),大安區,27753265
2024-02-06 18:31:59+08:00,宏大藥師藥局,臺北市大安區大安路2段88號1樓,121.5459549,25.03142561,POINT (121.5459549 25.03142561),大安區,0928683561
2024-02-06 18:31:59+08:00,康祥藥局,臺北市大安區忠孝東路4段216巷21號1樓、216巷19弄2號(1樓),121.5530619,25.0402779,POINT (121.5530619 25.0402779),大安區,27817891
2024-02-06 18:31:59+08:00,百立藥局,臺北市大安區和平東路3段228巷66號1樓,121.5534066,25.02099519,POINT (121.5534066 25.02099519),大安區,27327211
2024-02-06 18:31:59+08:00,國泰藥局,臺北市大安區仁愛路4段300巷17弄1號1樓,121.5548779,25.03669773,POINT (121.5548779 25.03669773),大安區,227086221
2024-02-06 18:31:59+08:00,太醫藥局,臺北市大安區師大路12號（1樓）,121.5283029,25.025735,POINT (121.5283029 25.025735),大安區,23685125
2024-02-06 18:31:59+08:00,吉成藥局,臺北市大安區泰順街7號（1樓）,121.5316651,25.0256171,POINT (121.5316651 25.0256171),大安區,23636475
2024-02-06 18:31:59+08:00,安東藥局,臺北市大安區安東街50之5號1樓,121.5425603,25.04276758,POINT (121.5425603 25.04276758),大安區,27114175
2024-02-06 18:31:59+08:00,加佳藥局,臺北市大安區忠孝東路4段181巷7弄5號1樓,121.5510403,25.04219107,POINT (121.5510403 25.04219107),大安區,227763759
2024-02-06 18:31:59+08:00,師大藥局,臺北市大安區師大路九十九號一樓,121.528509,25.02270966,POINT (121.528509 25.02270966),大安區,0223623479
2024-02-06 18:31:59+08:00,新廣生藥局,臺北市大安區仁愛路4段34號,121.546722,25.03761956,POINT (121.546722 25.03761956),大安區,0910086921、0227071221
2024-02-06 18:31:59+08:00,徐榮三藥局,臺北市大安區通安街八九號一樓,121.5532362,25.03014203,POINT (121.5532362 25.03014203),大安區,0227383515
2024-02-06 18:31:59+08:00,順天堂藥局,臺北市大安區龍泉街96號,121.5292026,25.02256383,POINT (121.5292026 25.02256383),大安區,0223627149
2024-02-06 18:31:59+08:00,辰安藥局,臺北市大安區大安路一段31巷28號,121.5471812,25.04384779,POINT (121.5471812 25.04384779),大安區,0227119536
2024-02-06 18:31:59+08:00,欣榮藥局,臺北市大安區瑞安街二七０號一樓,121.5391987,25.02624458,POINT (121.5391987 25.02624458),大安區,0227023710
2024-02-06 18:31:59+08:00,寶康大藥局,臺北市大安區忠孝東路4段52號9樓,121.5450594,25.04139165,POINT (121.5450594 25.04139165),大安區,0227217177
2024-02-06 18:31:59+08:00,青康藥局,臺北市大安區延吉街二四八號一樓,121.5556806,25.03531617,POINT (121.5556806 25.03531617),大安區,0227086623
2024-02-06 18:31:59+08:00,瑞生藥局,臺北市萬華區西園路二段252號,121.4947709,25.02800367,POINT (121.4947709 25.02800367),萬華區,223012159
2024-02-06 18:31:59+08:00,光華藥局,臺北市萬華區華西街19之5號,121.4985454,25.03891688,POINT (121.4985454 25.03891688),萬華區,223613609
2024-02-06 18:31:59+08:00,長泰藥局,臺北市萬華區西園路二段２８０號,121.494213,25.02752823,POINT (121.494213 25.02752823),萬華區,0223012869
2024-02-06 18:31:59+08:00,世欣藥局,臺北市萬華區東園街173號一樓,121.497344,25.02418889,POINT (121.497344 25.02418889),萬華區,23074263
2024-02-06 18:31:59+08:00,裕和藥局,臺北市萬華區萬大路１１５、１１７號,121.5007014,25.0296786,POINT (121.5007014 25.0296786),萬華區,0223063219
2024-02-06 18:31:59+08:00,秀全藥局,臺北市萬華區開封街二段66－３號,121.5061473,25.04669321,POINT (121.5061473 25.04669321),萬華區,0223312192
2024-02-06 18:31:59+08:00,大嘉藥局,臺北市萬華區梧州街46巷6號,121.4973541,25.0363184,POINT (121.4973541 25.0363184),萬華區,223363804
2024-02-06 18:31:59+08:00,生活大藥局,臺北市萬華區貴陽街二段124號,121.5025003,25.03994911,POINT (121.5025003 25.03994911),萬華區,0223618609
2024-02-06 18:31:59+08:00,民鈺藥局,臺北市萬華區環河南路二段１３９號１樓,121.4932563,25.03396192,POINT (121.4932563 25.03396192),萬華區,0223028466
2024-02-06 18:31:59+08:00,皇祥藥局,臺北市萬華區萬青街１６５號１樓,121.501626,25.02278961,POINT (121.501626 25.02278961),萬華區,0223375676
2024-02-06 18:31:59+08:00,安聖藥局,臺北市萬華區西園路二段２５６號一樓,121.4946535,25.0279734,POINT (121.4946535 25.0279734),萬華區,0223037620
2024-02-06 18:31:59+08:00,聯慶大藥局,臺北市萬華區萬大路306號,121.5002582,25.02495334,POINT (121.5002582 25.02495334),萬華區,23039850
2024-02-06 18:31:59+08:00,信義藥局,臺北市萬華區青年路２８號,121.5051628,25.02581277,POINT (121.5051628 25.02581277),萬華區,0223074599
2024-02-06 18:31:59+08:00,益源藥局,臺北市萬華區大理街１６０巷２６弄２號,121.4938512,25.03211666,POINT (121.4938512 25.03211666),萬華區,0223087321
2024-02-06 18:31:59+08:00,欣安藥局,臺北市萬華區東園街190、192號,121.4983487,25.0217366,POINT (121.4983487 25.0217366),萬華區,22265758
2024-02-06 18:31:59+08:00,新六福藥局,臺北市萬華區漢口街二段５５號一樓,121.5061865,25.04594517,POINT (121.5061865 25.04594517),萬華區,0223315101
2024-02-06 18:31:59+08:00,三源藥局,臺北市萬華區康定路197號,121.5015153,25.03625733,POINT (121.5015153 25.03625733),萬華區,223022111
2024-02-06 18:31:59+08:00,照安藥局,臺北市萬華區東園街144號,121.4975279,25.02344574,POINT (121.4975279 25.02344574),萬華區,223039645
2024-02-06 18:31:59+08:00,康之友藥局,臺北市萬華區青年路20號,121.50552,25.02592097,POINT (121.50552 25.02592097),萬華區,223011598
2024-02-06 18:31:59+08:00,仁仁藥局,臺北市萬華區康定路219號,121.5014092,25.03566054,POINT (121.5014092 25.03566054),萬華區,-
2024-02-06 18:31:59+08:00,健誠大藥局,臺北市萬華區環河南路二段185號,121.4919225,25.03246558,POINT (121.4919225 25.03246558),萬華區,23042223
2024-02-06 18:31:59+08:00,躍獅西園藥局,臺北市萬華區西園路二段260號,121.4945818,25.02784307,POINT (121.4945818 25.02784307),萬華區,23094063
2024-02-06 18:31:59+08:00,吉安藥局,臺北市萬華區廣州街182號,121.4986212,25.03664504,POINT (121.4986212 25.03664504),萬華區,23085268
2024-02-06 18:31:59+08:00,好視多藥局,臺北市萬華區萬大路285號,121.5005627,25.02518754,POINT (121.5005627 25.02518754),萬華區,223018100
2024-02-06 18:31:59+08:00,專品藥局,臺北市萬華區長沙街二段71之1號,121.5051287,25.04061736,POINT (121.5051287 25.04061736),萬華區,23718892
2024-02-06 18:31:59+08:00,偉安藥局,臺北市萬華區西藏路109號,121.503312,25.02965672,POINT (121.503312 25.02965672),萬華區,223037186
2024-02-06 18:31:59+08:00,萬華藥局,臺北市萬華區萬大路248號(實際營業地址:1樓、2樓),121.5003148,25.0262573,POINT (121.5003148 25.0262573),萬華區,223012221
2024-02-06 18:31:59+08:00,萬華健業藥局,臺北市萬華區東園街68之3號,121.4964988,25.02569571,POINT (121.4964988 25.02569571),萬華區,0963082098
2024-02-06 18:31:59+08:00,華達藥局,臺北市萬華區環河南路二段171號,121.492362,25.03295505,POINT (121.492362 25.03295505),萬華區,23082785
2024-02-06 18:31:59+08:00,榮勝藥局,臺北市萬華區萬大路233號,121.5005949,25.02649133,POINT (121.5005949 25.02649133),萬華區,223331121
2024-02-06 18:31:59+08:00,安誠貴陽藥局,臺北市萬華區貴陽街二段148號,121.5015709,25.04017105,POINT (121.5015709 25.04017105),萬華區,223812190
2024-02-06 18:31:59+08:00,千誠北護藥局,臺北市萬華區內江街114號,121.5034072,25.04152536,POINT (121.5034072 25.04152536),萬華區,223123530
2024-02-06 18:31:59+08:00,松本藥局,臺北市萬華區西昌街233號,121.5006542,25.0372271,POINT (121.5006542 25.0372271),萬華區,223029559
2024-02-06 18:31:59+08:00,日森人文藥局,臺北市萬華區和平西路三段149號,121.4987695,25.03542697,POINT (121.4987695 25.03542697),萬華區,23082100
2024-02-06 18:31:59+08:00,柏祥藥局,臺北市萬華區西藏路141號,121.501673,25.02944337,POINT (121.501673 25.02944337),萬華區,23018272
2024-02-06 18:31:59+08:00,青年宏越藥局,臺北市萬華區青年路44號,121.5041637,25.02550376,POINT (121.5041637 25.02550376),萬華區,23011037
2024-02-06 18:31:59+08:00,正盛藥局,臺北市萬華區中華路2段434之1號,121.5063996,25.02707678,POINT (121.5063996 25.02707678),萬華區,223050386
2024-02-06 18:31:59+08:00,啟仁藥局,臺北市萬華區環河南路2段177號,121.4920393,25.03259286,POINT (121.4920393 25.03259286),萬華區,223362771
2024-02-06 18:31:59+08:00,恩達藥局,臺北市萬華區梧州街64號,121.4974998,25.03569378,POINT (121.4974998 25.03569378),萬華區,23024467
2024-02-06 18:31:59+08:00,富安藥局,臺北市萬華區萬大路426號,121.4981143,25.02095991,POINT (121.4981143 25.02095991),萬華區,0223377878
2024-02-06 18:31:59+08:00,和德藥局,臺北市萬華區西園路2段292號1樓,121.4935371,25.02698226,POINT (121.4935371 25.02698226),萬華區,223331522
2024-02-06 18:31:59+08:00,西園宏越藥局,臺北市萬華區西園路2段213號,121.4942381,25.02713788,POINT (121.4942381 25.02713788),萬華區,223097336
2024-02-06 18:31:59+08:00,艾米力藥師藥局,臺北市萬華區西藏路107之2號(1樓),121.503374,25.0295548,POINT (121.503374 25.0295548),萬華區,223036583
2024-02-06 18:31:59+08:00,展源健康藥局,臺北市萬華區國興路104號(1樓),121.5054251,25.0274856,POINT (121.5054251 25.0274856),萬華區,0223035179
2024-02-06 18:31:59+08:00,企鵝藥局,臺北市萬華區西昌街175號(1樓),121.5007326,25.038821,POINT (121.5007326 25.038821),萬華區,0223884691
2024-02-06 18:31:59+08:00,康是美長沙藥局,臺北市萬華區長沙街2段73號1樓、2樓,121.5050305,25.04060139,POINT (121.5050305 25.04060139),萬華區,0223121661
2024-02-06 18:31:59+08:00,五洞桃藥局,臺北市萬華區桂林路92號1樓,121.5003694,25.03835242,POINT (121.5003694 25.03835242),萬華區,0910996817
2024-02-06 18:31:59+08:00,康是美萬鑫藥局,臺北市萬華區萬大路425之1號1樓、夾層及地下1樓,121.4987343,25.02140471,POINT (121.4987343 25.02140471),萬華區,223058048
2024-02-06 18:31:59+08:00,福澤萬大藥局,臺北市萬華區萬大路88號1樓,121.5004014,25.03037794,POINT (121.5004014 25.03037794),萬華區,223087468
2024-02-06 18:31:59+08:00,東京生活藥局,臺北市萬華區萬大路473號(1樓),121.4981962,25.0204506,POINT (121.4981962 25.0204506),萬華區,223090998
2024-02-06 18:31:59+08:00,忠信藥局,臺北市萬華區東園街２８巷６３號１樓,121.4945077,25.02611579,POINT (121.4945077 25.02611579),萬華區,0223038103
2024-02-06 18:31:59+08:00,建和藥局,臺北市萬華區青年路１６８巷４４號,121.5016116,25.01987352,POINT (121.5016116 25.01987352),萬華區,0223010838
2024-02-06 18:31:59+08:00,厚元藥局,臺北市萬華區康定路２２７號,121.5013757,25.03546577,POINT (121.5013757 25.03546577),萬華區,0223027883
2024-02-06 18:31:59+08:00,老永茂大藥局,臺北市萬華區廣州街６４號１樓,121.5031725,25.03648594,POINT (121.5031725 25.03648594),萬華區,0223064417
2024-02-06 18:31:59+08:00,信昌藥局,臺北市萬華區長泰街３６號１樓,121.5006934,25.02335967,POINT (121.5006934 25.02335967),萬華區,0223054898
2024-02-06 18:31:59+08:00,民和藥局,臺北市萬華區民和街５號１樓,121.4999621,25.02627681,POINT (121.4999621 25.02627681),萬華區,0223038134
2024-02-06 18:31:59+08:00,您永安藥局,臺北市萬華區昆明街一六二號,121.5045774,25.04216339,POINT (121.5045774 25.04216339),萬華區,0223317119
2024-02-06 18:31:59+08:00,日昇藥局,臺北市萬華區廣州街１２４號,121.5013164,25.036563,POINT (121.5013164 25.036563),萬華區,0223062975
2024-02-06 18:31:59+08:00,裕弘藥局,臺北市萬華區萬大路４８６巷７７號,121.4954016,25.0206735,POINT (121.4954016 25.0206735),萬華區,0223032067
2024-02-06 18:31:59+08:00,長愛藥局,臺北市萬華區萬大路３０４號３樓,121.5002621,25.02498456,POINT (121.5002621 25.02498456),萬華區,0223052346
2024-02-06 18:31:59+08:00,龍口藥局,臺北市萬華區艋舺大道一二○巷三十五號,121.4954769,25.0322828,POINT (121.4954769 25.0322828),萬華區,0223365680
2024-02-06 18:31:59+08:00,立昌藥局,臺北市萬華區萬大路486巷59弄38號,121.4953311,25.01974866,POINT (121.4953311 25.01974866),萬華區,-
2024-02-06 18:31:59+08:00,博盛藥局,臺北市萬華區西昌街一四二之一號,121.5005364,25.03898917,POINT (121.5005364 25.03898917),萬華區,23881912
2024-02-06 18:31:59+08:00,健華藥局,臺北市萬華區康定路３２８號,121.501194,25.03564428,POINT (121.501194 25.03564428),萬華區,23063083
2024-02-06 18:31:59+08:00,永康大藥局,臺北市萬華區桂林路49號,121.5041856,25.03806775,POINT (121.5041856 25.03806775),萬華區,02 23317675
2024-02-06 18:31:59+08:00,寶興大藥局,臺北市萬華區寶興街119號,121.4947729,25.02529417,POINT (121.4947729 25.02529417),萬華區,223013375
2024-02-06 18:31:59+08:00,市政藥局,臺北市信義區忠孝東路5段169號1樓、171號1樓,121.5688097,25.04119897,POINT (121.5688097 25.04119897),信義區,27560050
2024-02-06 18:31:59+08:00,杏一後山埤藥局,臺北市信義區忠孝東路5段778號1樓,121.5815662,25.04340073,POINT (121.5815662 25.04340073),信義區,27274357
2024-02-06 18:31:59+08:00,光點信義松仁藥局,臺北市信義區松仁路160號1樓,121.5682102,25.02843911,POINT (121.5682102 25.02843911),信義區,227581850
2024-02-06 18:31:59+08:00,躍獅興雅藥局,臺北市信義區松德路128號1樓,121.5744817,25.03734142,POINT (121.5744817 25.03734142),信義區,287808429
2024-02-06 18:31:59+08:00,詠晴中西藥局,臺北市信義區松山路484之4號1樓(含夾層),121.5778396,25.03890046,POINT (121.5778396 25.03890046),信義區,227266890
2024-02-06 18:31:59+08:00,合生光復藥局,臺北市信義區光復南路447號1樓,121.5576928,25.03529704,POINT (121.5576928 25.03529704),信義區,0919388679
2024-02-06 18:31:59+08:00,松德欣辰藥局,臺北市信義區松德路37號1樓,121.5772456,25.03896095,POINT (121.5772456 25.03896095),信義區,0911251186
2024-02-06 18:31:59+08:00,晴天大藥局,臺北市信義區永吉路376號1樓,121.5772428,25.0452899,POINT (121.5772428 25.0452899),信義區,287870343
2024-02-06 18:31:59+08:00,康楊藥局,臺北市信義區忠孝東路5段412之1號(1樓),121.5437974,25.0417427,POINT (121.5437974 25.0417427),信義區,0931598883
2024-02-06 18:31:59+08:00,柏愛藥局,臺北市信義區基隆路2段131之20號1樓,121.5563493,25.02751012,POINT (121.5563493 25.02751012),信義區,227325472
2024-02-06 18:31:59+08:00,上好松山藥局,臺北市信義區松山路144號1樓,121.5776119,25.047023,POINT (121.5776119 25.047023),信義區,27568012
2024-02-06 18:31:59+08:00,保順大藥局,臺北市信義區信義路6段93號1樓,121.5775776,25.03597844,POINT (121.5775776 25.03597844),信義區,227270799
2024-02-06 18:31:59+08:00,十二願玥藥局,臺北市信義區忠孝東路5段21號(1樓),121.5437974,25.0417427,POINT (121.5437974 25.0417427),信義區,27563123
2024-02-06 18:31:59+08:00,松德台安藥局,臺北市信義區松德路40號(1樓),121.5765747,25.0389566,POINT (121.5765747 25.0389566),信義區,287891622
2024-02-06 18:31:59+08:00,必欣藥局,臺北市信義區松仁路２６４號,121.569584,25.02425301,POINT (121.569584 25.02425301),信義區,0227225060
2024-02-06 18:31:59+08:00,臺陽藥局,臺北市信義區大道路６１號,121.5823358,25.04135926,POINT (121.5823358 25.04135926),信義區,0227283403
2024-02-06 18:31:59+08:00,松隆藥局,臺北市信義區虎林街65號,121.5770735,25.04604214,POINT (121.5770735 25.04604214),信義區,0227684033
2024-02-06 18:31:59+08:00,杏康藥局,臺北市信義區忠孝東路五段３７２巷２７弄６８－２號１樓,121.5752982,25.03975607,POINT (121.5752982 25.03975607),信義區,23457422
2024-02-06 18:31:59+08:00,慧生藥局,臺北市信義區松山路３１０號,121.5776571,25.04256147,POINT (121.5776571 25.04256147),信義區,0227647138
2024-02-06 18:31:59+08:00,鼎泰藥局,臺北市信義區基隆路一段１５５號１樓,121.5653361,25.04221567,POINT (121.5653361 25.04221567),信義區,0227620617
2024-02-06 18:31:59+08:00,松山大藥局,臺北市信義區永吉路４３６號,121.5781324,25.04526447,POINT (121.5781324 25.04526447),信義區,0227600097
2024-02-06 18:31:59+08:00,信隆藥局,臺北市信義區仁愛路四段496巷5號,121.560471,25.03703621,POINT (121.560471 25.03703621),信義區,0227296953
2024-02-06 18:31:59+08:00,力康藥局,臺北市信義區吳興街１６６－１號１樓,121.5620058,25.02895804,POINT (121.5620058 25.02895804),信義區,0227375368
2024-02-06 18:31:59+08:00,統一藥局,臺北市信義區永吉路３０巷２８弄５號１樓,121.5683764,25.04462868,POINT (121.5683764 25.04462868),信義區,0227688218
2024-02-06 18:31:59+08:00,詔安藥局,臺北市信義區信義路五段１５０巷４１１弄１７號,121.5706782,25.02381439,POINT (121.5706782 25.02381439),信義區,0227203983
2024-02-06 18:31:59+08:00,吳興藥局,臺北市信義區吳興街二七九號一樓,121.5641935,25.02658092,POINT (121.5641935 25.02658092),信義區,27208328
2024-02-06 18:31:59+08:00,杏仁藥局,臺北市信義區大道路１３５號,121.5834462,25.03900907,POINT (121.5834462 25.03900907),信義區,27262541
2024-02-06 18:31:59+08:00,佑華藥局,臺北市信義區忠孝東路五段五0八之四號一樓,121.5787179,25.04075495,POINT (121.5787179 25.04075495),信義區,27595719
2024-02-06 18:31:59+08:00,良美藥局,臺北市信義區福德街268巷37號,121.5854369,25.04032985,POINT (121.5854369 25.04032985),信義區,0227593659
2024-02-06 18:31:59+08:00,福華藥局,臺北市信義區吳興街２８１巷３號１樓,121.5643486,25.0265588,POINT (121.5643486 25.0265588),信義區,0227208527
2024-02-06 18:31:59+08:00,老上德藥局,臺北市信義區信義路六段１１８號,121.5782134,25.03609127,POINT (121.5782134 25.03609127),信義區,0227273864
2024-02-06 18:31:59+08:00,光成藥局,臺北市信義區光復南路４５７號之３,121.5577405,25.03448509,POINT (121.5577405 25.03448509),信義區,0227587069
2024-02-06 18:31:59+08:00,大順安藥局,臺北市信義區吳興街８４號,121.5606311,25.03056223,POINT (121.5606311 25.03056223),信義區,0227360639
2024-02-06 18:31:59+08:00,立信藥局,臺北市信義區松山路４０３號１樓,121.5779913,25.04144301,POINT (121.5779913 25.04144301),信義區,0227687754
2024-02-06 18:31:59+08:00,喜樂藥局,臺北市信義區松德路125號,121.5752869,25.03751627,POINT (121.5752869 25.03751627),信義區,27275797、0918383566
2024-02-06 18:31:59+08:00,馨馨藥局,臺北市信義區虎林街82巷19號,121.5763774,25.04336423,POINT (121.5763774 25.04336423),信義區,-
2024-02-06 18:31:59+08:00,信義盛康藥局,臺北市信義區永吉路286號（1樓）,121.5744261,25.0453699,POINT (121.5744261 25.0453699),信義區,23460521
2024-02-06 18:31:59+08:00,小熊藥局,臺北市信義區虎林街57之1號1樓,121.5769301,25.04716841,POINT (121.5769301 25.04716841),信義區,27495833
2024-02-06 18:31:59+08:00,天康文豐藥局,臺北市信義區松山路543之1號,121.5782733,25.03763684,POINT (121.5782733 25.03763684),信義區,227285018
2024-02-06 18:31:59+08:00,上禾藥師藥局,臺北市信義區林口街24巷4號,121.57957,25.0373999,POINT (121.57957 25.0373999),信義區,27611133
2024-02-06 18:31:59+08:00,健生活國泰置地藥局,臺北市信義區忠孝東路5段68號24樓,121.5666938,25.04064778,POINT (121.5666938 25.04064778),信義區,287862222
2024-02-06 18:31:59+08:00,新資生北信義大藥局,臺北市信義區永吉路180巷67弄5號1樓,121.5718249,25.04354912,POINT (121.5718249 25.04354912),信義區,33606180
2024-02-06 18:31:59+08:00,新和平藥局,臺北市信義區虎林街一九八號一樓,121.5768828,25.03844073,POINT (121.5768828 25.03844073),信義區,23460951
2024-02-06 18:31:59+08:00,華泰藥局,臺北市信義區虎林街八十二巷五號,121.5794808,25.0483231,POINT (121.5794808 25.0483231),信義區,27601992
2024-02-06 18:31:59+08:00,德康大藥局,臺北市信義區松山路五四一巷二十一號,121.581495,25.0364868,POINT (121.581495 25.0364868),信義區,27272502
2024-02-06 18:31:59+08:00,皇佳大藥局,臺北市信義區松山路541巷25號1樓、27號1樓,121.579105,25.03796036,POINT (121.579105 25.03796036),信義區,27262555
2024-02-06 18:31:59+08:00,好康藥局,臺北市信義區莊敬路414號,121.566199,25.0271568,POINT (121.566199 25.0271568),信義區,27232979
2024-02-06 18:31:59+08:00,麗中藥局,臺北市信義區福德街217號,121.5847403,25.03840938,POINT (121.5847403 25.03840938),信義區,27594416
2024-02-06 18:31:59+08:00,文興藥局,臺北市信義區福德街245號,121.5858573,25.03873939,POINT (121.5858573 25.03873939),信義區,27590989
2024-02-06 18:31:59+08:00,康杏藥局,臺北市信義區福德街306號1樓,121.5873598,25.03930647,POINT (121.5873598 25.03930647),信義區,27591510
2024-02-06 18:31:59+08:00,昆陽藥局,臺北市信義區林口街230號,121.5813126,25.04247952,POINT (121.5813126 25.04247952),信義區,27274814
2024-02-06 18:31:59+08:00,綠杏大藥局,臺北市信義區吳興街241號,121.5634929,25.02745032,POINT (121.5634929 25.02745032),信義區,27582378
2024-02-06 18:31:59+08:00,鴻濟藥局,臺北市信義區永吉路326巷2號1樓,121.5753908,25.04506854,POINT (121.5753908 25.04506854),信義區,27645331
2024-02-06 18:31:59+08:00,信桉藥局,臺北市信義區莊敬路236號,121.5620883,25.02959805,POINT (121.5620883 25.02959805),信義區,87860005
2024-02-06 18:31:59+08:00,安佑藥局,臺北市信義區吳興街247號1樓,121.5635901,25.02733059,POINT (121.5635901 25.02733059),信義區,27222236
2024-02-06 18:31:59+08:00,安心藥局,臺北市信義區永吉路30巷148弄4之1號,121.5685441,25.04265751,POINT (121.5685441 25.04265751),信義區,27474992
2024-02-06 18:31:59+08:00,九州藥局,臺北市信義區和平東路三段239號,121.5543153,25.02293626,POINT (121.5543153 25.02293626),信義區,87323331
2024-02-06 18:31:59+08:00,永吉藥局,臺北市信義區永吉路213號,121.5738721,25.04571477,POINT (121.5738721 25.04571477),信義區,87874043
2024-02-06 18:31:59+08:00,躍獅松仁藥局,臺北市信義區松仁路233號(實際營業地址:1樓),121.5688047,25.0261622,POINT (121.5688047 25.0261622),信義區,27238626、0928470509
2024-02-06 18:31:59+08:00,榮泰藥局,臺北市信義區光復南路419巷19號,121.5581512,25.036586,POINT (121.5581512 25.036586),信義區,77296777
2024-02-06 18:31:59+08:00,皇昇大藥局,臺北市信義區松山路210號,121.5776333,25.04508792,POINT (121.5776333 25.04508792),信義區,27663886
2024-02-06 18:31:59+08:00,貴臨藥局,臺北市信義區永吉路326巷19號,121.5755456,25.04457386,POINT (121.5755456 25.04457386),信義區,27493768
2024-02-06 18:31:59+08:00,三立藥局,臺北市信義區忠孝東路5段492巷34號,121.5783037,25.03964963,POINT (121.5783037 25.03964963),信義區,27271401
2024-02-06 18:31:59+08:00,大鳥藥局,臺北市信義區莊敬路354號,121.5643416,25.02771676,POINT (121.5643416 25.02771676),信義區,0970501383、23455025
2024-02-06 18:31:59+08:00,濟生中西藥局,臺北市信義區崇德街41號,121.5541989,25.0243633,POINT (121.5541989 25.0243633),信義區,27358452
